time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,0.9559854681,-4.88328987111,20.1189538569,5.84988695433,6.13596419439,0.0,1.40983525225,-5.75532985698,4.48754780572,-0.17392010533,-0.0975478729864,0.0,425.23174184707636,427.34685648337,424.5744732883447,424.50475760386684
3.2400000000000024,1.04314575574,-5.23630447283,20.3860033955,5.8398675628,6.13000103396,0.0,1.49592565716,-6.01259079623,4.41305955527,-0.155863334143,-0.103338652468,0.0,443.31034655901374,442.8255849424953,444.4927397155015,445.9435283132727
3.3000000000000025,1.13515771743,-5.60379855667,20.646052138,5.83042700113,6.12363657911,0.0,1.57158147842,-6.23804475109,4.25470768809,-0.160474568088,-0.112193817458,0.0,416.67535394072814,415.88952455327393,415.86756788244026,415.43797955386907
3.3600000000000025,1.23228101866,-5.98629005502,20.8991504715,5.82093318074,6.11705954742,0.0,1.66632575733,-6.51237545386,4.18071837572,-0.154087459439,-0.10491032584,0.0,447.916074405091,448.4976391400546,448.1569183976064,448.65237629142035
3.4200000000000026,1.33505073281,-6.3850412802,21.1468876773,5.812150436,6.11094147162,0.0,1.75974894394,-6.78004761289,4.07616373272,-0.134255910174,-0.0966554950134,0.0,439.88561684785884,440.5596926303312,439.37320108827834,440.9941196515469
3.4800000000000026,1.44486310184,-6.80352166366,21.3950474735,5.80373766915,6.10571137374,0.0,1.90094259574,-7.1695214356,4.19323721481,-0.156078061929,-0.0729053587547,0.0,516.1865805875527,517.8548674338834,517.3254371177691,515.7706126553777
3.5400000000000027,1.56228388845,-7.2430949636,21.6452414054,5.79404689346,6.10117156406,0.0,2.01329229534,-7.48353221059,4.14493184874,-0.175512661408,-0.0818418156535,0.0,468.93122624277606,468.2321199385061,469.11676859245955,467.5810870725682
3.6000000000000028,1.68534785576,-7.69872428015,21.8867539805,5.78412597393,6.0959307689,0.0,2.0891821795,-7.70512432805,3.90511983586,-0.150329259461,-0.101600150117,0.0,401.8172793155387,400.0139623317583,400.2858102755995,402.5418692371429
3.660000000000003,1.81381903687,-8.16981542375,22.1173908037,5.77502461875,6.09037044588,0.0,2.19352499807,-7.99862490071,3.78150051952,-0.15455446078,-0.0790606352836,0.0,445.8660244410341,447.6967605413381,447.26006076650975,446.89416045688114
3.720000000000003,1.94822985252,-8.65771773452,22.3386604172,5.76608988404,6.08624548647,0.0,2.28708461266,-8.2656566988,3.59328034192,-0.139523119016,-0.0535564086172,0.0,424.0722213934977,426.25395812009964,425.91896195196307,427.1809749386616
3.780000000000003,2.0894538235,-9.16468243679,22.5534811347,5.75847477595,6.08282876491,0.0,2.42038904064,-8.63358079809,3.56533819167,-0.109328189775,-0.0647676124395,0.0,485.94406981014134,485.10075268991244,485.5388998534773,487.7857879459507
3.840000000000003,2.23762375699,-9.69119346846,22.7617209805,5.75253514819,6.07904800586,0.0,2.51881170294,-8.91759056339,3.37512867132,-0.0837786045256,-0.0597168933737,0.0,432.28457735114193,432.70710850975064,431.0076160012191,433.15315981584536
3.900000000000003,2.39294695125,-10.2378562403,22.9633923021,5.74778019198,6.07566465694,0.0,2.6586301562,-9.30474293862,3.34520033058,-0.0714601444947,-0.0504515441282,0.0,491.8773566943339,492.5613775974771,491.74542817959,492.6529210520414
3.960000000000003,2.55627094646,-10.8068667439,23.1612910241,5.74411724727,6.0723502153,0.0,2.78553195242,-9.66270778728,3.24983404398,-0.0457453115461,-0.0671336391056,0.0,475.3264113006211,474.04392580756644,472.80786832714216,474.7828662346334
4.020000000000002,2.72620146888,-11.3950010349,23.3490757344,5.74251630039,6.06811736838,0.0,2.87909424678,-9.94273436137,3.00918825434,-0.00346146283066,-0.0784354107892,0.0,424.45768114168646,423.4821650182736,421.73305867176,425.3703977355387
4.080000000000001,2.90178984664,-12.0000962349,23.5222707932,5.74225692277,6.0630850518,0.0,2.9741892994,-10.2281057533,2.76358440448,-0.006104251244,-0.0978905647682,0.0,423.7320433187347,422.04924978453187,423.0988757762973,422.87127815280326
